ID,lat,long,Coll,Separate_lineage,Amikacin,Capreomycin,Drug_Resistance,Pyrazinamide,Ethambutol,Isoniazid,Kanamycin,Ethionamide,Fluoroquinolones,Rifampicin,Streptomycin,Phenotype,date
ERR2515540,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515541,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2013-XX-XX
ERR2515542,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,4,0,1,1,0,1,0,0,1,POLY,2013-XX-XX
ERR2515543,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515544,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,8,1,0,1,1,1,0,1,1,MDR,2013-XX-XX
ERR2515545,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515546,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2013-XX-XX
ERR2515547,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515548,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515549,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515550,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515551,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515552,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,3,0,1,1,0,1,0,0,0,POLY,2013-XX-XX
ERR2515553,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515554,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2013-XX-XX
ERR2515555,-28.48322,24.676997,lineage3.1.2,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515556,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515557,-28.48322,24.676997,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2013-XX-XX
ERR2515558,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515559,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2013-XX-XX
ERR2515560,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2013-XX-XX
ERR2515561,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515562,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515563,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515564,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515565,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515566,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515567,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2013-XX-XX
ERR2515568,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2013-XX-XX
ERR2515569,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515570,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515571,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515572,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515573,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,4,0,1,1,0,0,1,1,0,PRE-XDR,2013-XX-XX
ERR2515574,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515575,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515576,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,3,0,0,1,0,1,0,1,0,MDR,2013-XX-XX
ERR2515577,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,7,0,0,1,1,1,1,0,1,POLY,2013-XX-XX
ERR2515578,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515579,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515580,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515581,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515582,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515583,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,4,0,1,1,0,1,0,0,1,POLY,2013-XX-XX
ERR2515584,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2013-XX-XX
ERR2515585,-28.48322,24.676997,lineage4.9,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515586,-28.48322,24.676997,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515587,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515588,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,5,0,1,1,0,1,1,0,1,POLY,2013-XX-XX
ERR2515589,-28.48322,24.676997,lineage2.2.1,lineage2,1,1,8,1,1,1,1,0,0,1,1,MDR,2013-XX-XX
ERR2515590,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2013-XX-XX
ERR2515591,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,6,0,1,1,0,1,1,1,1,PRE-XDR,2013-XX-XX
ERR2515592,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515593,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515594,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,3,1,0,1,0,0,0,1,0,MDR,2013-XX-XX
ERR2515595,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515596,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515597,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,5,0,1,1,0,1,1,1,0,PRE-XDR,2013-XX-XX
ERR2515598,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515599,-28.48322,24.676997,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515600,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515601,-28.48322,24.676997,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515602,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515603,-28.48322,24.676997,lineage4.9,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2013-XX-XX
ERR2515604,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515605,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515606,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,5,0,1,1,0,1,0,1,1,MDR,2013-XX-XX
ERR2515607,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515608,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515609,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2013-XX-XX
ERR2515610,-28.48322,24.676997,lineage3,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515611,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515612,-28.48322,24.676997,lineage4.8,lineage4,0,0,2,0,0,1,0,0,0,0,1,POLY,2013-XX-XX
ERR2515613,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515614,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,4,0,1,1,0,0,1,1,0,PRE-XDR,2013-XX-XX
ERR2515615,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,2,0,1,1,0,0,0,0,0,POLY,2013-XX-XX
ERR2515616,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515617,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515618,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515619,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515620,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515621,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515622,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,2,0,1,1,0,0,0,0,0,POLY,2013-XX-XX
ERR2515623,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,2,0,0,1,0,1,0,0,0,POLY,2013-XX-XX
ERR2515624,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515625,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515626,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515627,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515628,-28.48322,24.676997,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515629,-28.48322,24.676997,lineage4.2.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515630,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515631,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515632,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515633,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,2,0,1,0,0,0,0,1,0,POLY,2013-XX-XX
ERR2515634,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2013-XX-XX
ERR2515635,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515636,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,3,0,0,1,0,1,0,1,0,MDR,2013-XX-XX
ERR2515637,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2013-XX-XX
ERR2515638,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515639,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515640,-28.48322,24.676997,lineage4.1.1,lineage4,1,1,7,0,0,1,1,0,1,1,1,XDR,2013-XX-XX
ERR2515641,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515642,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515643,-28.48322,24.676997,lineage1.2.2,lineage1,0,0,3,0,1,1,0,1,0,0,0,POLY,2013-XX-XX
ERR2515644,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515645,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515646,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515647,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515648,-28.48322,24.676997,lineage1.2.2,lineage1,0,0,4,0,1,0,0,1,0,1,1,POLY,2013-XX-XX
ERR2515649,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515650,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,6,1,1,1,0,1,0,1,1,MDR,2013-XX-XX
ERR2515651,-28.48322,24.676997,lineage4.7,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515652,-28.48322,24.676997,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515653,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515654,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515655,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515656,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515657,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515658,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,7,0,0,1,1,1,1,0,1,POLY,2013-XX-XX
ERR2515659,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515660,-28.48322,24.676997,lineage2.2.1,lineage2,1,1,7,0,1,1,1,1,0,1,0,PRE-XDR,2013-XX-XX
ERR2515661,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515662,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515663,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515664,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,3,0,0,1,0,0,0,1,1,MDR,2013-XX-XX
ERR2515665,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515666,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,1,0,0,1,0,0,0,0,0,R1 ,2013-XX-XX
ERR2515667,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,4,0,1,1,0,1,0,0,1,POLY,2013-XX-XX
ERR2515668,-28.48322,24.676997,lineage4.9,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515669,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515670,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515671,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515672,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515673,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515674,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515675,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515676,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515677,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,1,0,0,0,0,0,R1 ,2013-XX-XX
ERR2515678,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515679,-28.48322,24.676997,lineage4.3.4,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515680,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515681,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515682,-28.48322,24.676997,lineage4.3.3,lineage4,1,1,7,0,1,1,1,0,1,1,0,XDR,2013-XX-XX
ERR2515683,-28.48322,24.676997,lineage3,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515684,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,8,1,0,1,1,1,0,1,1,MDR,2013-XX-XX
ERR2515685,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515686,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515687,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515688,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515689,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515690,-28.48322,24.676997,lineage3,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515691,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515692,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515693,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515694,-28.48322,24.676997,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515695,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515696,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515697,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515698,-28.48322,24.676997,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515699,-28.48322,24.676997,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515700,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515701,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515702,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515703,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515704,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515705,-28.48322,24.676997,lineage2.2.2,lineage2,0,0,4,0,1,1,0,0,0,1,1,MDR,2013-XX-XX
ERR2515706,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515707,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515708,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,4,0,0,1,0,1,0,1,1,MDR,2013-XX-XX
ERR2515709,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515710,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515711,-28.48322,24.676997,lineage4.1.2,lineage4,0,0,2,0,0,1,0,0,0,1,0,MDR,2013-XX-XX
ERR2515712,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515713,-28.48322,24.676997,lineage4.8,lineage4,0,0,4,0,1,1,0,0,0,1,1,MDR,2013-XX-XX
ERR2515714,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515715,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515716,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515717,-28.48322,24.676997,lineage1.2.2,lineage1,0,0,1,0,0,0,0,1,0,0,0,R1 ,2013-XX-XX
ERR2515718,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515719,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,4,0,1,1,0,0,0,1,1,MDR,2013-XX-XX
ERR2515720,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515721,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515722,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515723,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515724,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,3,0,1,1,0,0,0,1,0,MDR,2013-XX-XX
ERR2515725,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,9,1,0,1,1,1,1,1,1,XDR,2013-XX-XX
ERR2515726,-28.48322,24.676997,lineage4.8,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515727,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515728,-28.48322,24.676997,lineage4.3.3,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515729,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515730,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515731,-28.48322,24.676997,lineage4.1.1,lineage4,0,0,1,1,0,0,0,0,0,0,0,R1 ,2013-XX-XX
ERR2515732,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,1,0,0,0,0,0,0,1,0,RR,2013-XX-XX
ERR2515733,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515734,-28.48322,24.676997,lineage4.4.1,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515735,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2013-XX-XX
ERR2515736,-28.48322,24.676997,lineage3.1.1,lineage3,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515737,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515738,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515739,-28.48322,24.676997,lineage4.1.2,lineage4,1,1,7,0,1,1,1,1,0,0,1,POLY,2013-XX-XX
ERR2515740,-28.48322,24.676997,lineage2.2.2,lineage2,1,1,6,0,0,1,1,1,0,0,1,POLY,2013-XX-XX
ERR2515741,-28.48322,24.676997,lineage2.2.1,lineage2,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
ERR2515742,-28.48322,24.676997,lineage4.3.2,lineage4,0,0,0,0,0,0,0,0,0,0,0,Susceptible,2013-XX-XX
